Dates,TRI,Rm
14-09-2010,6779.8598,0.617187908
15-09-2010,6856.6168,1.132132555
16-09-2010,6818.8881,-0.550252422
17-09-2010,6884.9857,0.969331056
20-09-2010,6996.7141,1.622783327
21-09-2010,7030.1741,0.478224485
22-09-2010,7009.0569,-0.300379474
23-09-2010,6972.2626,-0.52495365
24-09-2010,7040.996,0.98581198
27-09-2010,7061.2943,0.288287339
28-09-2010,7054.0992,-0.101894917
29-09-2010,7009.4079,-0.633550773
30-09-2010,7054.6257,0.645101564
01-10-2010,7187.3544,1.88144213
04-10-2010,7206.1318,0.261256075
05-10-2010,7190.1622,-0.221611267
06-10-2010,7237.7199,0.66142736
07-10-2010,7160.329,-1.06927183
08-10-2010,7140.6156,-0.275314165
11-10-2010,7178.5214,0.530847789
12-10-2010,7125.933,-0.732579832
13-10-2010,7293.2331,2.347764145
14-10-2010,7227.0735,-0.907136781
15-10-2010,7092.8824,-1.856783385
18-10-2010,7108.4425,0.219376258
19-10-2010,7051.5254,-0.800697199
20-10-2010,6998.6445,-0.749921428
21-10-2010,7145.9632,2.104960468
22-10-2010,7104.6785,-0.577734573
25-10-2010,7151.2344,0.655285105
26-10-2010,7123.3594,-0.389792845
27-10-2010,7042.1353,-1.140249922
28-10-2010,7012.9134,-0.414957946
29-10-2010,7048.05,0.501027148
01-11-2010,7166.6424,1.68262711
02-11-2010,7168.341,0.023701476
03-11-2010,7216.9578,0.678215503
04-11-2010,7359.0594,1.968995856
05-11-2010,7394.9656,0.487918334
08-11-2010,7348.9846,-0.621787882
09-11-2010,7382.1963,0.451922297
10-11-2010,7351.9133,-0.410216672
11-11-2010,7256.4956,-1.29786215
12-11-2010,7112.871,-1.979255662
15-11-2010,7171.3869,0.822676244
16-11-2010,7015.696,-2.171001261
18-11-2010,7027.5281,0.168651834
19-11-2010,6900.4215,-1.80869572
22-11-2010,7040.6487,2.032154123
23-11-2010,6952.4942,-1.25207923
24-11-2010,6871.6614,-1.162644623
25-11-2010,6794.3432,-1.125174765
26-11-2010,6738.346,-0.824173851
29-11-2010,6829.7807,1.356930915
30-11-2010,6868.0884,0.560892094
01-12-2010,6983.1286,1.674995913
02-12-2010,7042.6403,0.852221166
03-12-2010,7020.4991,-0.314387773
06-12-2010,7019.8548,-0.00917741
07-12-2010,7001.4624,-0.262005419
08-12-2010,6916.1195,-1.218929634
09-12-2010,6755.3912,-2.323966496
10-12-2010,6861.8209,1.575477968
13-12-2010,6920.7468,0.85875019
14-12-2010,6963.4476,0.616996998
15-12-2010,6902.7645,-0.871451951
16-12-2010,6968.895,0.958029207
20-12-2010,6971.1483,0.032333677
21-12-2010,7033.9784,0.901287669
22-12-2010,7014.9301,-0.270804073
23-12-2010,7009.7724,-0.07352461
24-12-2010,7046.814,0.528427999
27-12-2010,7031.3428,-0.219548863
28-12-2010,7028.8811,-0.035010382
29-12-2010,7104.3161,1.07321491
30-12-2010,7152.9649,0.684778089
31-12-2010,7191.2393,0.53508441
03-01-2011,7218.3185,0.376558182
04-01-2011,7205.1306,-0.182700445
05-01-2011,7127.1166,-1.082756224
06-01-2011,7090.1317,-0.518932158
07-01-2011,6921.7363,-2.375067307
10-01-2011,6755.5682,-2.400670768
11-01-2011,6745.3109,-0.151834749
12-01-2011,6873.2633,1.896908859
13-01-2011,6742.732,-1.899116829
14-01-2011,6628.6123,-1.692484589
17-01-2011,6628.8468,0.003537694
18-01-2011,6710.6581,1.234170927
19-01-2011,6671.9702,-0.576514247
20-01-2011,6696.0622,0.36109274
21-01-2011,6678.3596,-0.264373291
24-01-2011,6733.3547,0.823482162
25-01-2011,6667.8765,-0.972445429
27-01-2011,6571.2478,-1.449167512
28-01-2011,6463.1985,-1.64427371
31-01-2011,6455.8702,-0.113385037
01-02-2011,6351.8662,-1.610998932
02-02-2011,6369.2197,0.273203173
03-02-2011,6480.3176,1.744293732
04-02-2011,6328.2238,-2.347011511
07-02-2011,6328.517,0.004633212
08-02-2011,6230.8265,-1.543655488
09-02-2011,6161.6283,-1.110578187
10-02-2011,6129.0817,-0.528214271
11-02-2011,6228.5659,1.623150169
14-02-2011,6399.8222,2.749530193
15-02-2011,6429.1469,0.458211167
16-02-2011,6429.968,0.012771523
17-02-2011,6505.9189,1.181201835
18-02-2011,6403.2825,-1.57758499
21-02-2011,6473.2512,1.092700502
22-02-2011,6415.3056,-0.895154509
23-02-2011,6377.9459,-0.582352616
24-02-2011,6173.0836,-3.212041984
25-02-2011,6221.0002,0.776218226
28-02-2011,6255.8379,0.560001589
01-03-2011,6477.5913,3.544743383
03-03-2011,6493.8958,0.251706217
04-03-2011,6496.8869,0.046060179
07-03-2011,6408.209,-1.364929102
08-03-2011,6475.8318,1.055252723
09-03-2011,6487.7963,0.184756188
10-03-2011,6444.8649,-0.661725461
11-03-2011,6387.4471,-0.890907736
14-03-2011,6488.3827,1.580218175
15-03-2011,6392.3737,-1.479706183
16-03-2011,6464.5124,1.128511933
17-03-2011,6388.8547,-1.170354318
18-03-2011,6304.1074,-1.326486577
21-03-2011,6293.6078,-0.166551731
22-03-2011,6351.209,0.91523339
23-03-2011,6429.1055,1.226483021
24-03-2011,6478.5534,0.769125658
25-03-2011,6633.2321,2.387549974
28-03-2011,6671.9457,0.583631018
29-03-2011,6730.3243,0.874986138
30-03-2011,6790.5134,0.894297174
31-03-2011,6844.6015,0.796524457
01-04-2011,6835.5672,-0.131991614
04-04-2011,6932.2452,1.414337643
05-04-2011,6934.1225,0.027080692
06-04-2011,6912.6515,-0.30964264
07-04-2011,6905.5532,-0.102685634
08-04-2011,6854.281,-0.742477808
11-04-2011,6788.2255,-0.963711584
13-04-2011,6935.8237,2.174326707
15-04-2011,6833.8073,-1.470862069
18-04-2011,6721.8181,-1.638752676
19-04-2011,6735.4868,0.203348258
20-04-2011,6868.2083,1.970481183
21-04-2011,6906.9998,0.564797955
25-04-2011,6895.2161,-0.170605188
26-04-2011,6888.0562,-0.10383866
27-04-2011,6847.5617,-0.587894448
28-04-2011,6790.8123,-0.828753394
29-04-2011,6748.6151,-0.621386634
02-05-2011,6692.0392,-0.838333483
03-05-2011,6532.3472,-2.386298036
04-05-2011,6499.3641,-0.504919579
05-05-2011,6413.8928,-1.315071731
06-05-2011,6521.4988,1.677701879
09-05-2011,6521.0877,-0.006303766
10-05-2011,6509.5165,-0.177442791
11-05-2011,6537.4753,0.429506554
12-05-2011,6444.7884,-1.417778206
13-05-2011,6513.6281,1.068145232
16-05-2011,6459.8838,-0.825105443
17-05-2011,6389.3408,-1.092016547
18-05-2011,6367.7844,-0.337380657
19-05-2011,6376.5949,0.138360526
20-05-2011,6448.0552,1.120665514
23-05-2011,6330.7612,-1.81906011
24-05-2011,6340.5161,0.154087316
25-05-2011,6286.5702,-0.850812444
26-05-2011,6364.865,1.245429503
27-05-2011,6439.8343,1.177861589
30-05-2011,6436.3063,-0.054784018
31-05-2011,6538.6762,1.590506965
01-06-2011,6576.1314,0.572825429
02-06-2011,6535.7893,-0.613462499
03-06-2011,6496.2238,-0.605366822
06-06-2011,6514.2402,0.277336504
07-06-2011,6542.6191,0.435644053
08-06-2011,6511.1329,-0.48124764
09-06-2011,6504.3,-0.104941799
10-06-2011,6472.0883,-0.495236997
13-06-2011,6468.5489,-0.05468714
14-06-2011,6489.4312,0.3228282
15-06-2011,6426.9023,-0.963549779
16-06-2011,6368.1749,-0.913774588
17-06-2011,6332.3619,-0.56237463
20-06-2011,6204.3317,-2.021839592
21-06-2011,6225.5127,0.341390516
22-06-2011,6233.0117,0.120455943
23-06-2011,6282.2542,0.790027396
24-06-2011,6460.8615,2.843044778
27-06-2011,6526.2229,1.011651465
28-06-2011,6548.3053,0.338364171
29-06-2011,6616.3445,1.039035245
30-06-2011,6672.9072,0.854893514
01-07-2011,6649.039,-0.357688175
04-07-2011,6679.7197,0.461430592
05-07-2011,6657.9682,-0.325634921
06-07-2011,6650.1069,-0.118073559
07-07-2011,6772.4591,1.839853131
08-07-2011,6693.1327,-1.171308661
11-07-2011,6640.4569,-0.787012635
12-07-2011,6534.1702,-1.600593176
13-07-2011,6604.2871,1.073080404
14-07-2011,6624.2938,0.302935044
15-07-2011,6602.7897,-0.324624792
18-07-2011,6586.1677,-0.251742078
19-07-2011,6643.949,0.877312917
20-07-2011,6588.9136,-0.82835374
21-07-2011,6558.7921,-0.457154272
22-07-2011,6668.0935,1.66648673
25-07-2011,6722.9513,0.822690924
26-07-2011,6598.1454,-1.856415351
27-07-2011,6565.2331,-0.498811378
28-07-2011,6495.9427,-1.055414163
29-07-2011,6489.1363,-0.104779249
01-08-2011,6530.3296,0.634804049
02-08-2011,6459.8095,-1.079885769
03-08-2011,6398.9581,-0.941999915
04-08-2011,6312.5304,-1.350652695
05-08-2011,6169.8065,-2.260961785
08-08-2011,6060.4113,-1.773073434
09-08-2011,6006.7613,-0.885253448
10-08-2011,6112.5336,1.760887352
11-08-2011,6085.6484,-0.439837255
12-08-2011,6008.2498,-1.27182175
16-08-2011,5964.2504,-0.732316423
17-08-2011,5993.4051,0.488824212
18-08-2011,5860.5219,-2.217156988
19-08-2011,5743.7655,-1.992252601
22-08-2011,5806.7665,1.096858846
23-08-2011,5866.1523,1.022699983
24-08-2011,5795.4237,-1.205706848
25-08-2011,5738.3021,-0.985632854
26-08-2011,5629.455,-1.896852032
29-08-2011,5833.1579,3.618519022
30-08-2011,5929.6736,1.654604618
02-09-2011,5976.4357,0.788611704
05-09-2011,5950.1145,-0.440416351
06-09-2011,6007.1738,0.958961378
07-09-2011,6078.7598,1.191675193
08-09-2011,6113.0889,0.564738551
09-09-2011,6001.8178,-1.820210728
12-09-2011,5868.4163,-2.222684934
13-09-2011,5861.4764,-0.118258481
14-09-2011,5947.1785,1.462124798
15-09-2011,6022.9159,1.273501375
16-09-2011,6033.0615,0.16844997
19-09-2011,5971.1802,-1.025703119
20-09-2011,6099.6354,2.151253114
21-09-2011,6091.3882,-0.135208081
22-09-2011,5842.6656,-4.083184191
23-09-2011,5776.3317,-1.135336241
26-09-2011,5737.9435,-0.664577486
27-09-2011,5899.1503,2.809487406
28-09-2011,5869.0687,-0.509931066
29-09-2011,5951.6004,1.406214584
30-09-2011,5865.924,-1.439552293
03-10-2011,5754.6753,-1.896524742
04-10-2011,5662.8877,-1.595009192
05-10-2011,5638.1459,-0.436911366
07-10-2011,5800.4208,2.878160709
10-10-2011,5909.0589,1.872934805
11-10-2011,5902.829,-0.105429648
12-10-2011,6051.22,2.513896303
13-10-2011,6025.6476,-0.422599079
14-10-2011,6090.2609,1.07230466
17-10-2011,6073.5884,-0.273756745
18-10-2011,5977.7661,-1.577688406
19-10-2011,6098.3894,2.017865838
20-10-2011,6045.1453,-0.873084621
21-10-2011,5995.9182,-0.814324513
24-10-2011,6053.3846,0.95842535
25-10-2011,6164.6974,1.838852268
26-10-2011,6176.8092,0.196470309
28-10-2011,6365.493,3.054713103
31-10-2011,6325.5522,-0.627458077
01-11-2011,6244.0276,-1.288813963
02-11-2011,6244.6213,0.009508286
03-11-2011,6253.2904,0.138825072
04-11-2011,6276.6041,0.372822922
08-11-2011,6282.7213,0.097460345
09-11-2011,6201.5942,-1.291273258
11-11-2011,6139.5907,-0.999799374
14-11-2011,6115.2407,-0.396606243
15-11-2011,6020.3944,-1.550982286
16-11-2011,5975.1984,-0.750714937
17-11-2011,5861.5253,-1.902415491
18-11-2011,5827.1384,-0.586654467
21-11-2011,5675.7525,-2.597945846
22-11-2011,5716.1379,0.711542654
23-11-2011,5590.3493,-2.200587218
24-11-2011,5649.7395,1.06237011
25-11-2011,5594.6254,-0.975515774
28-11-2011,5762.4029,2.998904985
29-11-2011,5707.5263,-0.95232147
30-11-2011,5739.5377,0.560862943
01-12-2011,5864.0197,2.168850638
02-12-2011,5998.5982,2.294987174
05-12-2011,5985.5323,-0.217815889
07-12-2011,6013.3863,0.465355437
08-12-2011,5872.0968,-2.349582963
09-12-2011,5780.6952,-1.556541098
12-12-2011,5659.4202,-2.097931059
13-12-2011,5702.1812,0.755572099
14-12-2011,5657.8166,-0.77802859
15-12-2011,5637.7427,-0.354799411
16-12-2011,5525.1981,-1.9962706
19-12-2011,5479.4676,-0.827671681
20-12-2011,5397.6277,-1.493573938
21-12-2011,5574.5514,3.277804803
22-12-2011,5622.8951,0.867221352
23-12-2011,5599.3172,-0.419319578
26-12-2011,5676.5246,1.378871695
27-12-2011,5642.6721,-0.596359611
28-12-2011,5589.5772,-0.940953135
29-12-2011,5518.8433,-1.265460651
30-12-2011,5492.771,-0.47242327
02-01-2012,5507.5592,0.26923023
03-01-2012,5660.2516,2.772415047
04-01-2012,5641.6625,-0.32841473
05-01-2012,5642.0188,0.006315514
06-01-2012,5650.2442,0.145788242
07-01-2012,5641.687,-0.151448321
09-01-2012,5636.8142,-0.086371328
10-01-2012,5763.6865,2.250780237
11-01-2012,5777.2354,0.235073507
12-01-2012,5741.9369,-0.610992933
13-01-2012,5783.2373,0.719276452
16-01-2012,5792.8261,0.16580333
17-01-2012,5903.8357,1.916328888
18-01-2012,5890.1675,-0.231513895
19-01-2012,5964.5701,1.263166115
20-01-2012,6000.6571,0.605022649
23-01-2012,5997.8639,-0.046548236
24-01-2012,6094.6578,1.613806209
25-01-2012,6132.5692,0.622043128
27-01-2012,6187.7329,0.899520221
30-01-2012,6048.1591,-2.255653278
31-01-2012,6183.0036,2.229513109
01-02-2012,6226.6556,0.705999912
02-02-2012,6267.3286,0.653207799
03-02-2012,6333.8682,1.061689984
06-02-2012,6376.444,0.672192705
07-02-2012,6344.9284,-0.4942504
08-02-2012,6384.1743,0.618539683
09-02-2012,6436.74,0.823375076
10-02-2012,6400.1699,-0.568146298
13-02-2012,6411.3711,0.175014104
14-02-2012,6442.1184,0.479574486
15-02-2012,6580.2508,2.144207719
16-02-2012,6568.3558,-0.180768186
17-02-2012,6618.7311,0.76693927
21-02-2012,6669.7012,0.770088696
22-02-2012,6548.6101,-1.815540102
23-02-2012,6522.3817,-0.400518577
24-02-2012,6458.1487,-0.984808969
27-02-2012,6281.9838,-2.727792564
28-02-2012,6394.1536,1.785579262
29-02-2012,6405.6918,0.180449215
01-03-2012,6351.629,-0.843980661
02-03-2012,6374.9432,0.367058592
03-03-2012,6375.0027,0.000933342
05-03-2012,6280.9728,-1.474978199
06-03-2012,6212.8825,-1.084072518
07-03-2012,6210.5626,-0.037340156
09-03-2012,6345.1132,2.166480054
12-03-2012,6376.6568,0.497132187
13-03-2012,6459.8815,1.305146295
14-03-2012,6500.8098,0.633576638
15-03-2012,6403.899,-1.49074966
16-03-2012,6329.3922,-1.163459948
19-03-2012,6257.9932,-1.128054602
20-03-2012,6279.1823,0.33859257
21-03-2012,6386.4374,1.708106165
22-03-2012,6223.9478,-2.544291752
23-03-2012,6283.1702,0.95152469
26-03-2012,6171.3321,-1.779962924
27-03-2012,6241.4466,1.136132343
28-03-2012,6183.8313,-0.923108114
29-03-2012,6164.9039,-0.306078854
30-03-2012,6303.8236,2.253396034
02-04-2012,6330.4291,0.422053371
03-04-2012,6378.7593,0.763458515
04-04-2012,6336.3811,-0.664364307
09-04-2012,6231.0306,-1.662628847
10-04-2012,6241.9823,0.175760652
11-04-2012,6222.0431,-0.319436984
12-04-2012,6281.5631,0.956598967
13-04-2012,6198.9494,-1.315177428
16-04-2012,6221.2694,0.360061013
17-04-2012,6296.8598,1.215031775
18-04-2012,6309.1209,0.194717691
19-04-2012,6347.6899,0.611321302
20-04-2012,6298.2287,-0.779200005
23-04-2012,6190.9866,-1.702734294
24-04-2012,6217.2358,0.42399058
25-04-2012,6192.6532,-0.395394365
26-04-2012,6177.1776,-0.249902578
27-04-2012,6179.0823,0.03083447
28-04-2012,6200.9863,0.354486296
30-04-2012,6247.5919,0.751583663
02-05-2012,6236.878,-0.171488474
03-05-2012,6176.4633,-0.96866894
04-05-2012,6055.5744,-1.957251167
07-05-2012,6088.0733,0.536677412
08-05-2012,5952.1254,-2.233020092
09-05-2012,5922.186,-0.503003515
10-05-2012,5911.353,-0.18292232
11-05-2012,5867.5449,-0.741084148
14-05-2012,5842.4267,-0.428087052
15-05-2012,5884.092,0.713150582
16-05-2012,5783.4405,-1.710569787
17-05-2012,5797.6662,0.245972964
18-05-2012,5822.963,0.436327293
21-05-2012,5840.3434,0.298480344
22-05-2012,5786.119,-0.928445406
23-05-2012,5756.5366,-0.511264977
24-05-2012,5867.939,1.935233071
25-05-2012,5866.7467,-0.020318889
28-05-2012,5944.5463,1.326111455
29-05-2012,5949.8522,0.089256601
30-05-2012,5902.9339,-0.788562445
31-05-2012,5884.0641,-0.319668157
01-06-2012,5785.3043,-1.67842835
04-06-2012,5793.131,0.135285883
05-06-2012,5811.234,0.312490776
06-06-2012,5971.1137,2.751217728
07-06-2012,6037.5535,1.112686901
08-06-2012,6060.2106,0.375269552
11-06-2012,6052.4868,-0.127451016
12-06-2012,6126.4947,1.222768466
13-06-2012,6133.1411,0.108486179
14-06-2012,6057.2019,-1.238177938
15-06-2012,6158.2201,1.667737045
18-06-2012,6068.5859,-1.455521215
19-06-2012,6116.0393,0.781951525
20-06-2012,6136.0513,0.327205223
21-06-2012,6189.3165,0.868069666
22-06-2012,6172.8469,-0.266097234
25-06-2012,6135.7208,-0.6014421
26-06-2012,6143.0986,0.120243411
27-06-2012,6168.4109,0.412044501
28-06-2012,6182.6387,0.23065584
29-06-2012,6338.4309,2.519833481
02-07-2012,6338.0707,-0.005682794
03-07-2012,6349.2974,0.177131189
04-07-2012,6368.4053,0.300945109
05-07-2012,6400.4525,0.503221741
06-07-2012,6388.1035,-0.192939484
09-07-2012,6337.8825,-0.78616447
10-07-2012,6422.225,1.330767808
11-07-2012,6375.3079,-0.730542764
12-07-2012,6292.1499,-1.304376217
13-07-2012,6283.0817,-0.144119262
16-07-2012,6250.1,-0.524928715
17-07-2012,6244.8087,-0.084659445
18-07-2012,6275.7267,0.495099233
19-07-2012,6307.4885,0.506105532
20-07-2012,6262.252,-0.717187197
23-07-2012,6157.9903,-1.664923417
24-07-2012,6171.1022,0.212924986
25-07-2012,6148.7196,-0.3627002
26-07-2012,6068.5754,-1.303429091
27-07-2012,6136.9868,1.127305759
30-07-2012,6257.671,1.966505778
31-07-2012,6292.8116,0.561560363
01-08-2012,6307.4375,0.23242234
02-08-2012,6292.0917,-0.243296901
03-08-2012,6277.5884,-0.230500455
06-08-2012,6358.0487,1.28170716
07-08-2012,6424.8777,1.051092924
08-08-2012,6426.4427,0.02435844
09-08-2012,6408.5046,-0.279129541
10-08-2012,6405.4345,-0.047906652
13-08-2012,6438.5428,0.516878285
14-08-2012,6482.0255,0.675350019
16-08-2012,6462.5094,-0.301080272
17-08-2012,6466.5463,0.062466447
21-08-2012,6532.4614,1.019324643
22-08-2012,6522.6404,-0.150341493
23-08-2012,6526.0336,0.052021878
24-08-2012,6491.7876,-0.524759787
27-08-2012,6448.4101,-0.668190376
28-08-2012,6429.5479,-0.292509312
29-08-2012,6373.142,-0.877291854
30-08-2012,6405.9852,0.515337647
31-08-2012,6338.5961,-1.051970897
03-09-2012,6332.8705,-0.09032915
04-09-2012,6357.2798,0.385438167
05-09-2012,6299.7736,-0.904572424
06-09-2012,6316.5722,0.266654027
07-09-2012,6441.6158,1.979611663
08-09-2012,6461.6324,0.310738806
10-09-2012,6467.5966,0.092301753
11-09-2012,6499.6123,0.495016959
12-09-2012,6549.0528,0.760668448
13-09-2012,6554.2983,0.080095552
14-09-2012,6727.2552,2.638831681
17-09-2012,6766.2729,0.579994349
18-09-2012,6754.4902,-0.174138705
20-09-2012,6699.2486,-0.817850028
21-09-2012,6864.3703,2.464779408
24-09-2012,6838.3778,-0.378658185
25-09-2012,6843.5642,0.075842549
26-09-2012,6830.96,-0.184175959
27-09-2012,6814.1342,-0.24631677
28-09-2012,6879.025,0.952297065
01-10-2012,6897.7203,0.271772526
03-10-2012,6912.7368,0.217702362
04-10-2012,6980.7033,0.983206825
05-10-2012,6931.6734,-0.702363328
08-10-2012,6846.0971,-1.23456913
09-10-2012,6880.593,0.503876873
10-10-2012,6817.3305,-0.919433834
11-10-2012,6884.7542,0.98900442
12-10-2012,6846.1575,-0.560611154
15-10-2012,6859.6663,0.197319445
16-10-2012,6812.325,-0.690139985
17-10-2012,6827.1003,0.216890709
18-10-2012,6900.3613,1.073091016
19-10-2012,6859.3935,-0.593705144
22-10-2012,6899.0951,0.578791696
23-10-2012,6868.0216,-0.450399647
25-10-2012,6884.7953,0.244228993
26-10-2012,6835.3191,-0.718629935
29-10-2012,6837.0522,0.025355071
30-10-2012,6755.3541,-1.19493164
31-10-2012,6782.2453,0.398072397
01-11-2012,6817.7444,0.52341221
02-11-2012,6881.3318,0.932675035
05-11-2012,6890.0167,0.126209581
06-11-2012,6914.416,0.354125412
07-11-2012,6957.5374,0.62364486
08-11-2012,6931.7491,-0.370652697
09-11-2012,6868.3351,-0.914834035
12-11-2012,6865.255,-0.044844929
13-11-2012,6845.023,-0.294701362
15-11-2012,6801.5995,-0.63438063
16-11-2012,6732.8105,-1.011365047
19-11-2012,6729.6096,-0.04754181
20-11-2012,6729.7908,0.002692578
21-11-2012,6782.0318,0.776264843
22-11-2012,6797.6739,0.230640322
23-11-2012,6796.2848,-0.020434931
26-11-2012,6807.5181,0.165285893
27-11-2012,6918.1,1.624408461
29-11-2012,7035.9292,1.703201746
30-11-2012,7102.1817,0.941631135
03-12-2012,7091.4315,-0.151364756
04-12-2012,7113.5358,0.311704343
05-12-2012,7127.1245,0.191025959
06-12-2012,7163.8442,0.515210587
07-12-2012,7135.4589,-0.396230002
10-12-2012,7137.2707,0.025391499
11-12-2012,7125.0711,-0.170928083
12-12-2012,7112.0259,-0.183088699
13-12-2012,7067.9381,-0.619904942
14-12-2012,7101.8797,0.480219259
17-12-2012,7075.6686,-0.369072712
18-12-2012,7122.6553,0.664060213
19-12-2012,7162.2739,0.556233572
20-12-2012,7146.3298,-0.222612263
21-12-2012,7063.3482,-1.161177868
24-12-2012,7076.4387,0.185329954
26-12-2012,7136.6804,0.85129968
27-12-2012,7093.7801,-0.601124018
28-12-2012,7140.0036,0.651606046
31-12-2012,7136.0761,-0.055006975
01-01-2013,7191.3632,0.77475491
02-01-2013,7242.6019,0.712503298
03-01-2013,7262.2394,0.271138746
04-01-2013,7270.2756,0.110657327
07-01-2013,7236.7409,-0.461257617
08-01-2013,7252.8134,0.222095833
09-01-2013,7216.3179,-0.503190941
10-01-2013,7212.8738,-0.047726556
11-01-2013,7191.907,-0.290685801
14-01-2013,7279.8224,1.222421258
15-01-2013,7319.1578,0.54033461
16-01-2013,7253.205,-0.901098211
17-01-2013,7298.3423,0.622308345
18-01-2013,7328.7964,0.417274208
21-01-2013,7350.6285,0.297894754
22-01-2013,7309.7803,-0.555710304
23-01-2013,7317.7675,0.109267306
24-01-2013,7275.5238,-0.577275788
25-01-2013,7342.3643,0.918703613
28-01-2013,7342.5456,0.002469232
29-01-2013,7312.4493,-0.409889181
30-01-2013,7319.5201,0.096695371
31-01-2013,7294.1376,-0.346778199
01-02-2013,7250.8061,-0.594059262
04-02-2013,7236.7249,-0.194201856
05-02-2013,7200.679,-0.498096867
06-02-2013,7203.4592,0.038610248
07-02-2013,7178.7998,-0.342327197
08-02-2013,7136.1293,-0.594396016
11-02-2013,7129.2996,-0.095705945
12-02-2013,7159.0964,0.41794849
13-02-2013,7171.7283,0.176445452
14-02-2013,7128.2117,-0.606779819
15-02-2013,7117.5348,-0.149783711
18-02-2013,7131.9088,0.201951945
19-02-2013,7182.0893,0.703605464
20-02-2013,7186.14,0.056400023
21-02-2013,7076.3476,-1.527835528
22-02-2013,7073.9897,-0.033320862
25-02-2013,7079.3705,0.076064572
26-02-2013,6966.4343,-1.595285909
27-02-2013,7009.4202,0.617043069
28-02-2013,6883.8482,-1.79147485
01-03-2013,6917.891,0.494531533
04-03-2013,6892.25,-0.370647644
05-03-2013,6995.9633,1.504781457
06-03-2013,7037.5091,0.593853887
07-03-2013,7091.5731,0.76822636
08-03-2013,7191.2346,1.405351092
11-03-2013,7187.1829,-0.056342203
12-03-2013,7153.0149,-0.475401843
13-03-2013,7076.9383,-1.063559926
14-03-2013,7146.7861,0.98697766
15-03-2013,7102.8213,-0.615168824
18-03-2013,7059.957,-0.603482732
19-03-2013,6951.9146,-1.53035493
20-03-2013,6889.5453,-0.897152851
21-03-2013,6847.0817,-0.616348368
22-03-2013,6840.7973,-0.091782168
25-03-2013,6819.6141,-0.309659811
26-03-2013,6828.9952,0.13756057
28-03-2013,6878.564,0.725857883
01-04-2013,6905.0128,0.384510488
02-04-2013,6957.9104,0.766075336
03-04-2013,6866.883,-1.308257721
04-04-2013,6748.0752,-1.730156171
05-04-2013,6722.0501,-0.385667012
08-04-2013,6709.5822,-0.185477642
09-04-2013,6651.6612,-0.863257924
10-04-2013,6728.6471,1.157393585
11-04-2013,6771.3768,0.635041478
12-04-2013,6692.1514,-1.170004304
15-04-2013,6740.3887,0.720804075
16-04-2013,6886.311,2.164894437
17-04-2013,6886.0084,-0.004394225
18-04-2013,7000.2769,1.659430157
22-04-2013,7062.5726,0.889903369
23-04-2013,7065.5989,0.042849825
25-04-2013,7161.713,1.36031073
26-04-2013,7107.4219,-0.758074221
29-04-2013,7146.9449,0.55608068
30-04-2013,7178.5391,0.442065812
02-05-2013,7262.2455,1.166064555
03-05-2013,7195.244,-0.922600317
06-05-2013,7227.9882,0.455081162
07-05-2013,7315.7499,1.21419263
08-05-2013,7346.9204,0.426073888
09-05-2013,7323.7392,-0.315522678
10-05-2013,7383.3004,0.813262165
11-05-2013,7398.4432,0.205095271
13-05-2013,7244.8351,-2.076221927
14-05-2013,7262.9459,0.249982225
15-05-2013,7446.2942,2.524434335
16-05-2013,7474.3386,0.37662224
17-05-2013,7495.4173,0.282014251
20-05-2013,7458.5902,-0.491328215
21-05-2013,7406.7414,-0.6951555
22-05-2013,7382.9976,-0.320570123
23-05-2013,7229.0524,-2.085131383
24-05-2013,7249.0421,0.276518953
27-05-2013,7369.707,1.664563377
28-05-2013,7407.7842,0.51667183
29-05-2013,7399.3597,-0.113724965
30-05-2013,7436.9143,0.50753851
31-05-2013,7280.1151,-2.108390573
03-06-2013,7223.3793,-0.779325591
04-06-2013,7199.2378,-0.334213378
05-06-2013,7204.589,0.074330091
06-06-2013,7204.7432,0.002140303
07-06-2013,7155.5873,-0.682271368
10-06-2013,7151.9371,-0.051011885
11-06-2013,7043.4049,-1.517521735
12-06-2013,7008.6064,-0.494057924
13-06-2013,6941.1345,-0.962700659
14-06-2013,7074.2549,1.917847868
17-06-2013,7125.4624,0.723857151
18-06-2013,7081.0657,-0.623071143
19-06-2013,7091.6016,0.148789751
20-06-2013,6888.9844,-2.857143018
21-06-2013,6903.2961,0.207747604
24-06-2013,6809.0215,-1.365646187
25-06-2013,6831.9812,0.337195293
26-06-2013,6807.1336,-0.36369538
27-06-2013,6928.5256,1.783305678
28-06-2013,7123.4317,2.813096339
01-07-2013,7192.5055,0.969670278
02-07-2013,7142.1481,-0.700137108
03-07-2013,7036.4952,-1.479287443
04-07-2013,7119.4224,1.178529902
05-07-2013,7159.2873,0.559945706
08-07-2013,7090.536,-0.960309275
09-07-2013,7148.4286,0.816477062
10-07-2013,7100.6113,-0.668920439
11-07-2013,7245.1455,2.035517703
12-07-2013,7336.0771,1.255069343
15-07-2013,7364.7143,0.390361219
16-07-2013,7272.4539,-1.252735629
17-07-2013,7294.8425,0.307854822
18-07-2013,7377.41,1.131861312
19-07-2013,7366.8295,-0.143417541
22-07-2013,7370.0064,0.043124386
23-07-2013,7426.2119,0.762624847
24-07-2013,7319.5436,-1.436375657
25-07-2013,7218.1294,-1.385526278
26-07-2013,7193.5027,-0.341178422
29-07-2013,7127.9855,-0.910783004
